regression-193;org.eclipse.jetty.util.jmh.DateCacheSimpleDateFormatBenchmark#testDateCacheFormatNow;org.eclipse.jetty.util.jmh.DateCacheSimpleDateFormat#formatNow
regression-194;org.eclipse.jetty.util.PoolStrategyBenchmark#testAcquireReleasePoolWithStrategy;org.eclipse.jetty.util.AtomicBiInteger#compareAndSet
regression-195;org.eclipse.jetty.util.StringReplaceBenchmark#testJettyStringUtilReplaceReduce;org.eclipse.jetty.util.StringUtil#replace
regression-196;org.eclipse.jetty.util.StringReplaceBenchmark#testJettyStringUtilReplaceSame;org.eclipse.jetty.util.StringUtil#replace
regression-197;org.eclipse.jetty.util.PoolStrategyBenchmark#testAcquireReleasePoolWithStrategy;org.eclipse.jetty.util.AtomicBiInteger#encode
regression-198;org.eclipse.jetty.util.PoolStrategyBenchmark#testAcquireReleasePoolWithStrategy;org.eclipse.jetty.util.AtomicBiInteger#encode
regression-199;org.eclipse.jetty.client.jmh.ConnectionPoolsBenchmark#testPool;org.eclipse.jetty.util.Pool#startIndex
regression-200;org.eclipse.jetty.util.PoolStrategyBenchmark#testAcquireReleasePoolWithStrategy;org.eclipse.jetty.util.AtomicBiInteger#compareAndSet
regression-201;org.eclipse.jetty.util.thread.strategy.jmh.EWYKBenchmark#testStrategy;org.eclipse.jetty.util.BlockingArrayQueue#offer
regression-202;org.eclipse.jetty.util.jmh.DateCacheSimpleDateFormatBenchmark#testDateCacheNow;org.eclipse.jetty.util.thread.AutoLock#close
regression-203;org.eclipse.jetty.util.thread.jmh.ThreadPoolBenchmark#testFew;org.eclipse.jetty.util.AtomicBiInteger#getHi
regression-204;org.eclipse.jetty.util.PoolStrategyBenchmark#testAcquireReleasePoolWithStrategy;org.eclipse.jetty.util.AtomicBiInteger#encode
regression-205;org.eclipse.jetty.util.jmh.DateCacheBenchmark#testDateCacheTimestamp;org.eclipse.jetty.util.DateCache#format
regression-206;org.eclipse.jetty.util.thread.strategy.jmh.EWYKBenchmark#testStrategy;org.eclipse.jetty.util.thread.Invocable#getInvocationType
regression-207;org.eclipse.jetty.util.thread.strategy.jmh.EWYKBenchmark#testStrategy;org.eclipse.jetty.util.thread.strategy.jmh.TestConnection#submit
regression-208;org.eclipse.jetty.util.thread.jmh.ReservedThreadPoolBenchmark#testMany;org.eclipse.jetty.util.AtomicBiInteger#compareAndSet
regression-209;org.eclipse.jetty.client.jmh.ConnectionPoolsBenchmark#testPool;org.eclipse.jetty.client.AbstractConnectionPool#activate
regression-210;org.eclipse.jetty.util.thread.strategy.jmh.EWYKBenchmark#testStrategy;org.eclipse.jetty.util.thread.strategy.jmh.TestServer#getRandom
regression-211;org.eclipse.jetty.util.StringReplaceBenchmark#testJettyStringUtilReplaceReduce;org.eclipse.jetty.util.StringUtil#replace
regression-212;org.eclipse.jetty.util.thread.jmh.ThreadPoolBenchmark#testMany;org.eclipse.jetty.util.thread.ExecutorThreadPool#execute
regression-213;org.eclipse.jetty.util.StringReplaceBenchmark#testJettyStringUtilReplaceSame;org.eclipse.jetty.util.StringUtil#replace
regression-214;org.eclipse.jetty.util.StringReplaceBenchmark#testJettyStringUtilReplaceSame;org.eclipse.jetty.util.StringUtil#replace
regression-215;org.eclipse.jetty.server.jmh.DeflaterPoolBenchmark#testPool;org.eclipse.jetty.util.AtomicBiInteger#compareAndSet
regression-216;org.eclipse.jetty.util.PoolStrategyBenchmark#testAcquireReleasePoolWithStrategy;org.eclipse.jetty.util.AtomicBiInteger#getLo
regression-217;org.eclipse.jetty.util.PoolStrategyBenchmark#testAcquireReleasePoolWithStrategy;org.eclipse.jetty.util.AtomicBiInteger#compareAndSet
regression-218;org.eclipse.jetty.util.PoolStrategyBenchmark#testAcquireReleasePoolWithStrategy;org.eclipse.jetty.util.AtomicBiInteger#compareAndSet
regression-219;org.eclipse.jetty.util.jmh.DateCacheNoTickBenchmark#testDateCacheFormatNow;org.eclipse.jetty.util.jmh.DateCacheNoTick#format
regression-220;org.eclipse.jetty.util.PoolStrategyBenchmark#testAcquireReleasePoolWithStrategy;org.eclipse.jetty.util.AtomicBiInteger#encode
regression-221;org.eclipse.jetty.util.PoolStrategyBenchmark#testAcquireReleasePoolWithStrategy;org.eclipse.jetty.util.AtomicBiInteger#getHi
regression-222;org.eclipse.jetty.util.StringReplaceBenchmark#testJettyStringUtilReplaceSame;org.eclipse.jetty.util.StringUtil#replace
regression-223;org.eclipse.jetty.util.PoolStrategyBenchmark#testAcquireReleasePoolWithStrategy;org.eclipse.jetty.util.AtomicBiInteger#encode
regression-224;org.eclipse.jetty.util.PoolStrategyBenchmark#testAcquireReleasePoolWithStrategy;org.eclipse.jetty.util.AtomicBiInteger#getLo
regression-225;org.eclipse.jetty.server.jmh.DeflaterPoolBenchmark#testPool;org.eclipse.jetty.util.Pool#acquire
regression-226;org.eclipse.jetty.util.thread.jmh.ThreadPoolBenchmark#testSome;org.eclipse.jetty.util.BlockingArrayQueue#offer
regression-227;org.eclipse.jetty.util.StringReplaceBenchmark#testJettyStringUtilReplaceReduce;org.eclipse.jetty.util.StringUtil#replace
regression-228;org.eclipse.jetty.util.thread.strategy.jmh.EWYKBenchmark#testStrategy;org.eclipse.jetty.util.thread.strategy.ProduceExecuteConsume#produce
regression-229;org.eclipse.jetty.util.thread.jmh.ThreadPoolBenchmark#testMany;org.eclipse.jetty.util.AtomicBiInteger#encode
regression-230;org.eclipse.jetty.util.StringReplaceBenchmark#testJettyStringUtilReplaceReduce;org.eclipse.jetty.util.StringUtil#replace
regression-231;org.eclipse.jetty.http.jmh.HttpMethodBenchmark#testTrieGetBest;org.eclipse.jetty.util.ArrayTrie#getBest
regression-232;org.eclipse.jetty.client.jmh.ConnectionPoolsBenchmark#testPool;org.eclipse.jetty.client.AbstractConnectionPool#acquire
regression-233;org.eclipse.jetty.http.jmh.HttpMethodBenchmark#testMapGet;org.eclipse.jetty.util.BufferUtil#toString
regression-234;org.eclipse.jetty.util.PoolStrategyBenchmark#testAcquireReleasePoolWithStrategy;org.eclipse.jetty.util.AtomicBiInteger#compareAndSet
regression-235;org.eclipse.jetty.util.StringReplaceBenchmark#testJettyStringUtilReplaceSame;org.eclipse.jetty.util.Index$Builder#contents
regression-236;org.eclipse.jetty.server.jmh.DeflaterPoolBenchmark#testPool;org.eclipse.jetty.util.AtomicBiInteger#encode
regression-237;org.eclipse.jetty.util.PoolStrategyBenchmark#testAcquireReleasePoolWithStrategy;org.eclipse.jetty.util.AtomicBiInteger#getHi
regression-238;org.eclipse.jetty.util.PoolStrategyBenchmark#testAcquireReleasePoolWithStrategy;org.eclipse.jetty.util.AtomicBiInteger#getHi
regression-239;org.eclipse.jetty.util.StringReplaceBenchmark#testJettyStringUtilReplaceGrowth;org.eclipse.jetty.util.StringUtil#replace
regression-240;org.eclipse.jetty.util.thread.jmh.ReservedThreadPoolBenchmark#testMany;org.eclipse.jetty.util.thread.ReservedThreadExecutor#startReservedThread
regression-241;org.eclipse.jetty.util.StringReplaceBenchmark#testJettyStringUtilReplaceReduce;org.eclipse.jetty.util.AbstractTrie#requiredCapacity
regression-242;org.eclipse.jetty.util.StringReplaceBenchmark#testJettyStringUtilReplaceReduce;org.eclipse.jetty.util.StringUtil#replace
regression-243;org.eclipse.jetty.util.thread.jmh.ReservedThreadPoolBenchmark#testSome;org.eclipse.jetty.util.thread.QueuedThreadPool#isDaemon
regression-244;org.eclipse.jetty.util.jmh.DateCacheBenchmark#testDateCacheNow;org.eclipse.jetty.util.DateCache#format
regression-245;org.eclipse.jetty.util.PoolStrategyBenchmark#testAcquireReleasePoolWithStrategy;org.eclipse.jetty.util.Pool#acquire
regression-246;org.eclipse.jetty.http.jmh.HttpMethodBenchmark#testHttpMethodPost;org.eclipse.jetty.http.HttpMethod#lookAheadGet
regression-247;org.eclipse.jetty.util.thread.strategy.jmh.EWYKBenchmark#testStrategy;org.eclipse.jetty.util.thread.ReservedThreadExecutor#tryExecute
regression-248;org.eclipse.jetty.util.StringReplaceBenchmark#testJettyStringUtilReplaceReduce;org.eclipse.jetty.util.StringUtil#replace
regression-249;org.eclipse.jetty.util.StringReplaceBenchmark#testJettyStringUtilReplaceGrowth;org.eclipse.jetty.util.Index$Builder#with
regression-250;org.eclipse.jetty.util.PoolStrategyBenchmark#testAcquireReleasePoolWithStrategy;org.eclipse.jetty.util.AtomicBiInteger#compareAndSet
regression-251;org.eclipse.jetty.util.PoolStrategyBenchmark#testAcquireReleasePoolWithStrategy;org.eclipse.jetty.util.Pool#startIndex
regression-252;org.eclipse.jetty.util.StringReplaceBenchmark#testJettyStringUtilReplaceGrowth;org.eclipse.jetty.util.StringUtil#replace
regression-253;org.eclipse.jetty.util.thread.strategy.jmh.EWYKBenchmark#testStrategy;org.eclipse.jetty.util.AtomicBiInteger#compareAndSet
regression-254;org.eclipse.jetty.util.StringReplaceBenchmark#testJettyStringUtilReplaceSame;org.eclipse.jetty.util.StringUtil#replace
regression-255;org.eclipse.jetty.server.jmh.DeflaterPoolBenchmark#testPool;org.eclipse.jetty.util.AtomicBiInteger#compareAndSet
regression-256;org.eclipse.jetty.util.thread.jmh.ThreadPoolBenchmark#testFew;org.eclipse.jetty.util.AtomicBiInteger#getHi
regression-257;org.eclipse.jetty.util.PoolStrategyBenchmark#testAcquireReleasePoolWithStrategy;org.eclipse.jetty.util.AtomicBiInteger#compareAndSet
regression-258;org.eclipse.jetty.util.thread.strategy.jmh.EWYKBenchmark#testStrategy;org.eclipse.jetty.util.AtomicBiInteger#compareAndSet
regression-259;org.eclipse.jetty.util.jmh.DateCacheSimpleDateFormatBenchmark#testDateCacheNow;org.eclipse.jetty.util.thread.AutoLock#close
regression-260;org.eclipse.jetty.util.StringReplaceBenchmark#testJettyStringUtilReplaceGrowth;org.eclipse.jetty.util.StringUtil#replace
regression-261;org.eclipse.jetty.util.StringReplaceBenchmark#testJettyStringUtilReplaceGrowth;org.eclipse.jetty.util.StringUtil#replace
regression-262;org.eclipse.jetty.util.thread.strategy.jmh.EWYKBenchmark#testStrategy;org.eclipse.jetty.util.thread.QueuedThreadPool#execute
regression-263;org.eclipse.jetty.util.thread.jmh.ReservedThreadPoolBenchmark#testFew;org.eclipse.jetty.util.BlockingArrayQueue#offer
regression-264;org.eclipse.jetty.util.StringReplaceBenchmark#testJettyStringUtilReplaceGrowth;org.eclipse.jetty.util.StringUtil#replace
regression-265;org.eclipse.jetty.util.StringReplaceBenchmark#testJettyStringUtilReplaceSame;org.eclipse.jetty.util.StringUtil#replace
regression-266;org.eclipse.jetty.util.StringReplaceBenchmark#testJettyStringUtilReplaceReduce;org.eclipse.jetty.util.StringUtil#replace
regression-267;org.eclipse.jetty.client.jmh.ConnectionPoolsBenchmark#testPool;org.eclipse.jetty.util.AtomicBiInteger#encode
regression-268;org.eclipse.jetty.util.PoolStrategyBenchmark#testAcquireReleasePoolWithStrategy;org.eclipse.jetty.util.Pool#release
regression-269;org.eclipse.jetty.util.PoolStrategyBenchmark#testAcquireReleasePoolWithStrategy;org.eclipse.jetty.util.AtomicBiInteger#encode
regression-270;org.eclipse.jetty.util.StringReplaceBenchmark#testJettyStringUtilReplaceGrowth;org.eclipse.jetty.util.Index$Builder#build
regression-271;org.eclipse.jetty.server.jmh.DeflaterPoolBenchmark#testPool;org.eclipse.jetty.util.AtomicBiInteger#getHi
regression-272;org.eclipse.jetty.client.jmh.ConnectionPoolsBenchmark#testPool;org.eclipse.jetty.client.AbstractConnectionPool#acquire
regression-273;org.eclipse.jetty.util.PoolStrategyBenchmark#testAcquireReleasePoolWithStrategy;org.eclipse.jetty.util.Pool#startIndex
regression-274;org.eclipse.jetty.http.jmh.HttpMethodBenchmark#testTrieGetBest;org.eclipse.jetty.util.ArrayTrie#getBest
regression-275;org.eclipse.jetty.util.thread.strategy.jmh.EWYKBenchmark#testStrategy;org.eclipse.jetty.util.thread.strategy.jmh.TestConnection$Handler#run
regression-276;org.eclipse.jetty.util.PoolStrategyBenchmark#testAcquireReleasePoolWithStrategy;org.eclipse.jetty.util.AtomicBiInteger#getLo
regression-277;org.eclipse.jetty.server.jmh.DeflaterPoolBenchmark#testPool;org.eclipse.jetty.util.Pool#acquire
regression-278;org.eclipse.jetty.server.jmh.DeflaterPoolBenchmark#testPool;org.eclipse.jetty.util.AtomicBiInteger#getHi
regression-279;org.eclipse.jetty.util.PoolStrategyBenchmark#testAcquireReleasePoolWithStrategy;org.eclipse.jetty.util.AtomicBiInteger#encode
regression-280;org.eclipse.jetty.util.StringReplaceBenchmark#testJettyStringUtilReplaceSame;org.eclipse.jetty.util.StringUtil#replace
regression-281;org.eclipse.jetty.util.PoolStrategyBenchmark#testAcquireReleasePoolWithStrategy;org.eclipse.jetty.util.Pool$Entry#tryAcquire
regression-282;org.eclipse.jetty.client.jmh.ConnectionPoolsBenchmark#testPool;org.eclipse.jetty.client.AbstractConnectionPool#acquired
regression-283;org.eclipse.jetty.util.thread.jmh.ReservedThreadPoolBenchmark#testFew;org.eclipse.jetty.util.AtomicBiInteger#encode
regression-284;org.eclipse.jetty.util.thread.strategy.jmh.EWYKBenchmark#testStrategy;org.eclipse.jetty.util.thread.strategy.jmh.TestConnection#produce
regression-285;org.eclipse.jetty.util.jmh.DateCacheNoTickBenchmark#testDateCacheFormatNow;org.eclipse.jetty.util.jmh.DateCacheNoTick#formatNow
regression-286;org.eclipse.jetty.util.thread.jmh.ReservedThreadPoolBenchmark#testSome;org.eclipse.jetty.util.thread.ReservedThreadExecutor$ReservedThread#offer
regression-287;org.eclipse.jetty.util.PoolStrategyBenchmark#testAcquireReleasePoolWithStrategy;org.eclipse.jetty.util.AtomicBiInteger#getLo
regression-288;org.eclipse.jetty.util.PoolStrategyBenchmark#testAcquireReleasePoolWithStrategy;org.eclipse.jetty.util.AtomicBiInteger#compareAndSet
regression-289;org.eclipse.jetty.util.StringReplaceBenchmark#testJettyStringUtilReplaceGrowth;org.eclipse.jetty.util.StringUtil#replace
regression-290;org.eclipse.jetty.util.PoolStrategyBenchmark#testAcquireReleasePoolWithStrategy;org.eclipse.jetty.util.Pool#acquire
regression-291;org.eclipse.jetty.util.PoolStrategyBenchmark#testAcquireReleasePoolWithStrategy;org.eclipse.jetty.util.AtomicBiInteger#encode
regression-292;org.eclipse.jetty.util.StringReplaceBenchmark#testJettyStringUtilReplaceReduce;org.eclipse.jetty.util.StringUtil#replace
regression-293;org.eclipse.jetty.util.thread.strategy.jmh.EWYKBenchmark#testStrategy;org.eclipse.jetty.util.thread.AutoLock#lock
regression-294;org.eclipse.jetty.client.jmh.ConnectionPoolsBenchmark#testPool;org.eclipse.jetty.util.AtomicBiInteger#getLo
regression-295;org.eclipse.jetty.util.StringReplaceBenchmark#testJettyStringUtilReplaceGrowth;org.eclipse.jetty.util.StringUtil#replace
regression-296;org.eclipse.jetty.util.StringReplaceBenchmark#testJettyStringUtilReplaceReduce;org.eclipse.jetty.util.StringUtil#replace
regression-297;org.eclipse.jetty.util.thread.jmh.ReservedThreadPoolBenchmark#testMany;org.eclipse.jetty.util.AtomicBiInteger#encode
regression-298;org.eclipse.jetty.util.StringReplaceBenchmark#testJettyStringUtilReplaceGrowth;org.eclipse.jetty.util.StringUtil#replace
regression-299;org.eclipse.jetty.util.thread.jmh.ReservedThreadPoolBenchmark#testMany;org.eclipse.jetty.util.thread.ReservedThreadExecutor#startReservedThread
regression-300;org.eclipse.jetty.util.PoolStrategyBenchmark#testAcquireReleasePoolWithStrategy;org.eclipse.jetty.util.AtomicBiInteger#getHi
regression-301;org.eclipse.jetty.util.thread.jmh.ReservedThreadPoolBenchmark#testSome;org.eclipse.jetty.util.thread.ReservedThreadExecutor#startReservedThread
regression-302;org.eclipse.jetty.util.thread.jmh.ReservedThreadPoolBenchmark#testSome;org.eclipse.jetty.util.thread.ReservedThreadExecutor$ReservedThread#offer
regression-303;org.eclipse.jetty.util.thread.strategy.jmh.EWYKBenchmark#testStrategy;org.eclipse.jetty.util.AtomicBiInteger#compareAndSet
regression-304;org.eclipse.jetty.server.jmh.DeflaterPoolBenchmark#testPool;org.eclipse.jetty.util.AtomicBiInteger#getLo
regression-305;org.eclipse.jetty.util.PoolStrategyBenchmark#testAcquireReleasePoolWithStrategy;org.eclipse.jetty.util.Pool$Entry#tryAcquire
regression-306;org.eclipse.jetty.http.jmh.HttpMethodBenchmark#testMapGet;org.eclipse.jetty.util.BufferUtil#toString
regression-307;org.eclipse.jetty.client.jmh.ConnectionPoolsBenchmark#testPool;org.eclipse.jetty.util.AtomicBiInteger#getHi
regression-308;org.eclipse.jetty.util.StringReplaceBenchmark#testJettyStringUtilReplaceReduce;org.eclipse.jetty.util.StringUtil#replace
regression-309;org.eclipse.jetty.util.StringReplaceBenchmark#testJettyStringUtilReplaceSame;org.eclipse.jetty.util.StringUtil#replace
regression-310;org.eclipse.jetty.util.thread.jmh.ReservedThreadPoolBenchmark#testMany;org.eclipse.jetty.util.thread.ReservedThreadExecutor#tryExecute
regression-311;org.eclipse.jetty.util.PoolStrategyBenchmark#testAcquireReleasePoolWithStrategy;org.eclipse.jetty.util.Pool#acquire
regression-312;org.eclipse.jetty.util.StringReplaceBenchmark#testJettyStringUtilReplaceSame;org.eclipse.jetty.util.StringUtil#replace
regression-313;org.eclipse.jetty.util.thread.strategy.jmh.EWYKBenchmark#testStrategy;org.eclipse.jetty.util.thread.strategy.EatWhatYouKill#produce
regression-314;org.eclipse.jetty.util.thread.jmh.ThreadPoolBenchmark#testFew;org.eclipse.jetty.util.AtomicBiInteger#getHi
regression-315;org.eclipse.jetty.util.StringReplaceBenchmark#testJettyStringUtilReplaceReduce;org.eclipse.jetty.util.Index$Builder#with
regression-316;org.eclipse.jetty.util.PoolStrategyBenchmark#testAcquireReleasePoolWithStrategy;org.eclipse.jetty.util.AtomicBiInteger#getLo
regression-317;org.eclipse.jetty.util.PoolStrategyBenchmark#testAcquireReleasePoolWithStrategy;org.eclipse.jetty.util.AtomicBiInteger#compareAndSet
regression-318;org.eclipse.jetty.util.StringReplaceBenchmark#testJettyStringUtilReplaceGrowth;org.eclipse.jetty.util.StringUtil#replace
regression-319;org.eclipse.jetty.util.StringReplaceBenchmark#testJettyStringUtilReplaceGrowth;org.eclipse.jetty.util.StringUtil#replace
regression-320;org.eclipse.jetty.util.StringReplaceBenchmark#testJettyStringUtilReplaceReduce;org.eclipse.jetty.util.StringUtil#replace
regression-321;org.eclipse.jetty.util.StringReplaceBenchmark#testJettyStringUtilReplaceReduce;org.eclipse.jetty.util.StringUtil#replace
regression-322;org.eclipse.jetty.util.StringReplaceBenchmark#testJettyStringUtilReplaceReduce;org.eclipse.jetty.util.StringUtil#replace
regression-323;org.eclipse.jetty.util.PoolStrategyBenchmark#testAcquireReleasePoolWithStrategy;org.eclipse.jetty.util.Pool#startIndex
regression-324;org.eclipse.jetty.util.thread.strategy.jmh.EWYKBenchmark#testStrategy;org.eclipse.jetty.util.thread.strategy.jmh.TestConnection$Handler#run
regression-325;org.eclipse.jetty.util.StringReplaceBenchmark#testJettyStringUtilReplaceSame;org.eclipse.jetty.util.StringUtil#replace
regression-326;org.eclipse.jetty.util.PoolStrategyBenchmark#testAcquireReleasePoolWithStrategy;org.eclipse.jetty.util.AtomicBiInteger#compareAndSet
regression-327;org.eclipse.jetty.util.StringReplaceBenchmark#testJettyStringUtilReplaceReduce;org.eclipse.jetty.util.StringUtil#replace
regression-328;org.eclipse.jetty.util.thread.jmh.ThreadPoolBenchmark#testFew;org.eclipse.jetty.util.AtomicBiInteger#encode
regression-329;org.eclipse.jetty.server.jmh.DeflaterPoolBenchmark#testPool;org.eclipse.jetty.util.Pool#acquire
regression-330;org.eclipse.jetty.util.PoolStrategyBenchmark#testAcquireReleasePoolWithStrategy;org.eclipse.jetty.util.AtomicBiInteger#encode
regression-331;org.eclipse.jetty.util.jmh.DateCacheSimpleDateFormatBenchmark#testDateCacheNow;org.eclipse.jetty.util.jmh.DateCacheSimpleDateFormat#format
regression-332;org.eclipse.jetty.util.PoolStrategyBenchmark#testAcquireReleasePoolWithStrategy;org.eclipse.jetty.util.AtomicBiInteger#encode
regression-333;org.eclipse.jetty.util.PoolStrategyBenchmark#testAcquireReleasePoolWithStrategy;org.eclipse.jetty.util.Pool#acquire
regression-334;org.eclipse.jetty.util.PoolStrategyBenchmark#testAcquireReleasePoolWithStrategy;org.eclipse.jetty.util.Pool#acquire
regression-335;org.eclipse.jetty.util.StringReplaceBenchmark#testJettyStringUtilReplaceGrowth;org.eclipse.jetty.util.StringUtil#replace
regression-336;org.eclipse.jetty.util.thread.strategy.jmh.EWYKBenchmark#testStrategy;org.eclipse.jetty.util.thread.strategy.jmh.TestConnection#produce
regression-337;org.eclipse.jetty.util.jmh.DateCacheSimpleDateFormatBenchmark#testDateCacheFormatNow;org.eclipse.jetty.util.jmh.DateCacheSimpleDateFormat#formatNow
regression-338;org.eclipse.jetty.util.thread.jmh.ReservedThreadPoolBenchmark#testSome;org.eclipse.jetty.util.AtomicBiInteger#compareAndSet
regression-339;org.eclipse.jetty.util.StringReplaceBenchmark#testJettyStringUtilReplaceGrowth;org.eclipse.jetty.util.StringUtil#replace
regression-340;org.eclipse.jetty.util.thread.jmh.ReservedThreadPoolBenchmark#testFew;org.eclipse.jetty.util.AtomicBiInteger#encode
regression-341;org.eclipse.jetty.util.thread.strategy.jmh.EWYKBenchmark#testStrategy;org.eclipse.jetty.util.thread.AutoLock#lock
regression-342;org.eclipse.jetty.util.jmh.DateCacheBenchmark#testDateCacheFormatNow;org.eclipse.jetty.util.DateCache#formatNow
regression-343;org.eclipse.jetty.server.jmh.DeflaterPoolBenchmark#testPool;org.eclipse.jetty.util.compression.CompressionPool$Entry#<init>
regression-344;org.eclipse.jetty.util.StringReplaceBenchmark#testJettyStringUtilReplaceSame;org.eclipse.jetty.util.StringUtil#replace
regression-345;org.eclipse.jetty.client.jmh.ConnectionPoolsBenchmark#testPool;org.eclipse.jetty.client.AbstractConnectionPool#activate
regression-346;org.eclipse.jetty.http.jmh.HttpMethodBenchmark#testHttpMethodMove;org.eclipse.jetty.util.ArrayTrie#getBest
regression-347;org.eclipse.jetty.client.jmh.ConnectionPoolsBenchmark#testPool;org.eclipse.jetty.client.AbstractConnectionPool#acquired
regression-348;org.eclipse.jetty.util.jmh.DateCacheNoTickBenchmark#testDateCacheFormatNow;org.eclipse.jetty.util.jmh.DateCacheNoTick#format
regression-349;org.eclipse.jetty.util.thread.jmh.ThreadPoolBenchmark#testSome;org.eclipse.jetty.util.thread.ExecutorThreadPool#execute
regression-350;org.eclipse.jetty.util.thread.strategy.jmh.EWYKBenchmark#testStrategy;org.eclipse.jetty.util.thread.strategy.jmh.TestServer#tryExecute
regression-351;org.eclipse.jetty.client.jmh.ConnectionPoolsBenchmark#testPool;org.eclipse.jetty.util.Pool$Entry#tryAcquire
regression-352;org.eclipse.jetty.http.jmh.HttpMethodBenchmark#testMapGet;org.eclipse.jetty.util.BufferUtil#toString
regression-353;org.eclipse.jetty.util.thread.jmh.ThreadPoolBenchmark#testFew;org.eclipse.jetty.util.thread.ExecutorThreadPool#execute
regression-354;org.eclipse.jetty.util.thread.strategy.jmh.EWYKBenchmark#testStrategy;org.eclipse.jetty.util.thread.QueuedThreadPool#execute
regression-355;org.eclipse.jetty.util.StringReplaceBenchmark#testJettyStringUtilReplaceGrowth;org.eclipse.jetty.util.StringUtil#replace
regression-356;org.eclipse.jetty.util.thread.jmh.ReservedThreadPoolBenchmark#testSome;org.eclipse.jetty.util.thread.ReservedThreadExecutor$ReservedThread#offer
regression-357;org.eclipse.jetty.util.StringReplaceBenchmark#testJettyStringUtilReplaceReduce;org.eclipse.jetty.util.StringUtil#replace
regression-358;org.eclipse.jetty.util.StringReplaceBenchmark#testJettyStringUtilReplaceReduce;org.eclipse.jetty.util.StringUtil#replace
regression-359;org.eclipse.jetty.util.PoolStrategyBenchmark#testAcquireReleasePoolWithStrategy;org.eclipse.jetty.util.AtomicBiInteger#compareAndSet
regression-360;org.eclipse.jetty.util.thread.jmh.ReservedThreadPoolBenchmark#testSome;org.eclipse.jetty.util.thread.ReservedThreadExecutor$ReservedThread#offer
regression-361;org.eclipse.jetty.util.thread.strategy.jmh.EWYKBenchmark#testStrategy;org.eclipse.jetty.util.AtomicBiInteger#getLo
regression-362;org.eclipse.jetty.util.StringReplaceBenchmark#testJettyStringUtilReplaceGrowth;org.eclipse.jetty.util.StringUtil#replace
regression-363;org.eclipse.jetty.requestlog.jmh.RequestLogBenchmark#testHandle;org.eclipse.jetty.util.TypeUtil#toHex
regression-364;org.eclipse.jetty.util.thread.strategy.jmh.EWYKBenchmark#testStrategy;org.eclipse.jetty.util.thread.strategy.jmh.TestConnection#produce
regression-365;org.eclipse.jetty.util.thread.strategy.jmh.EWYKBenchmark#testStrategy;org.eclipse.jetty.util.thread.strategy.jmh.TestServer#getRandom
regression-366;org.eclipse.jetty.util.PoolStrategyBenchmark#testAcquireReleasePoolWithStrategy;org.eclipse.jetty.util.AtomicBiInteger#encode
regression-367;org.eclipse.jetty.util.thread.strategy.jmh.EWYKBenchmark#testStrategy;org.eclipse.jetty.util.thread.strategy.jmh.TestServer#getRandom
regression-368;org.eclipse.jetty.client.jmh.ConnectionPoolsBenchmark#testPool;org.eclipse.jetty.util.Pool#acquire
regression-369;org.eclipse.jetty.util.StringReplaceBenchmark#testJettyStringUtilReplaceReduce;org.eclipse.jetty.util.StringUtil#replace
regression-370;org.eclipse.jetty.util.thread.strategy.jmh.EWYKBenchmark#testStrategy;org.eclipse.jetty.util.thread.strategy.jmh.TestConnection#submit
regression-371;org.eclipse.jetty.util.jmh.DateCacheBenchmark#testDateCacheNow;org.eclipse.jetty.util.DateCache#format
regression-372;org.eclipse.jetty.util.PoolStrategyBenchmark#testAcquireReleasePoolWithStrategy;org.eclipse.jetty.util.AtomicBiInteger#encode
regression-373;org.eclipse.jetty.util.StringReplaceBenchmark#testJettyStringUtilReplaceSame;org.eclipse.jetty.util.StringUtil#replace
regression-374;org.eclipse.jetty.util.StringReplaceBenchmark#testJettyStringUtilReplaceReduce;org.eclipse.jetty.util.StringUtil#replace
regression-375;org.eclipse.jetty.util.PoolStrategyBenchmark#testAcquireReleasePoolWithStrategy;org.eclipse.jetty.util.AtomicBiInteger#getHi
regression-376;org.eclipse.jetty.client.jmh.ConnectionPoolsBenchmark#testPool;org.eclipse.jetty.util.AtomicBiInteger#getHi
regression-377;org.eclipse.jetty.client.jmh.ConnectionPoolsBenchmark#testPool;org.eclipse.jetty.util.AtomicBiInteger#compareAndSet
regression-378;org.eclipse.jetty.util.PoolStrategyBenchmark#testAcquireReleasePoolWithStrategy;org.eclipse.jetty.util.AtomicBiInteger#encode
regression-379;org.eclipse.jetty.util.thread.strategy.jmh.EWYKBenchmark#testStrategy;org.eclipse.jetty.util.thread.strategy.jmh.TestConnection#submit
regression-380;org.eclipse.jetty.util.thread.jmh.ThreadPoolBenchmark#testSome;org.eclipse.jetty.util.thread.QueuedThreadPool#execute
regression-381;org.eclipse.jetty.util.jmh.DateCacheNoTickBenchmark#testDateCacheFormatNow;org.eclipse.jetty.util.jmh.DateCacheNoTick#format
regression-382;org.eclipse.jetty.util.StringReplaceBenchmark#testJettyStringUtilReplaceGrowth;org.eclipse.jetty.util.StringUtil#replace
regression-383;org.eclipse.jetty.util.PoolStrategyBenchmark#testAcquireReleasePoolWithStrategy;org.eclipse.jetty.util.Pool$Entry#tryAcquire
regression-384;org.eclipse.jetty.http.jmh.HttpMethodBenchmark#testHttpMethodPost;org.eclipse.jetty.http.HttpMethod#lookAheadGet
regression-385;org.eclipse.jetty.util.thread.strategy.jmh.EWYKBenchmark#testStrategy;org.eclipse.jetty.util.AtomicBiInteger#compareAndSet
